no,area,suicide,satisfaction,loneliness,job_value,society_safety,self_control,korean_pride,help_weak,family_talk,family_belief,personal_economy,health,sex,age
378,서울,1,7,1,6,8,8,3,3,4,3,8,4,여자,40대
379,서울,1,7,1,6,8,7,3,3,3,3,7,4,남자,40대
380,서울,1,8,1,8,8,8,4,4,4,3,7,4,여자,40대
381,서울,1,8,1,6,7,6,4,3,4,3,8,4,남자,30대
382,서울,1,8,1,8,9,7,4,3,3,4,9,4,여자,30대
383,서울,1,7,1,7,8,5,4,3,4,3,8,4,여자,40대
384,서울,1,8,1,8,9,7,4,3,2,3,8,4,남자,40대
385,서울,1,8,1,5,8,7,4,3,3,3,9,4,여자,50대
386,서울,1,9,1,7,9,8,4,3,3,3,8,5,남자,50대
387,서울,1,7,1,6,8,7,4,3,3,3,8,4,남자,30대
388,서울,1,8,1,8,9,8,3,3,4,3,9,4,남자,60~69세
389,서울,1,8,1,7,8,7,4,4,4,4,9,4,여자,60~69세
390,서울,1,9,1,8,9,8,4,4,4,4,8,4,남자,60~69세
391,서울,1,8,1,7,6,6,4,4,4,4,9,4,여자,50대
392,서울,1,4,3,2,4,6,2,3,3,3,3,5,여자,19~29세
393,서울,1,6,2,6,5,6,3,3,4,4,4,4,남자,19~29세
394,서울,1,7,1,6,4,7,4,3,2,2,4,5,여자,19~29세
395,서울,1,7,1,7,7,4,4,4,3,3,6,5,남자,40대
396,서울,2,5,3,5,6,8,3,4,3,3,5,5,여자,40대
397,서울,1,5,2,7,6,4,4,3,3,3,5,5,여자,19~29세
398,서울,1,5,2,5,6,4,3,3,3,3,5,5,남자,60~69세
399,서울,1,6,2,6,5,7,4,4,3,3,5,5,여자,50대
400,서울,1,7,1,6,8,5,3,4,3,3,6,4,남자,19~29세
401,서울,1,8,2,7,5,7,3,4,2,3,4,5,여자,50대
402,서울,1,4,1,5,6,5,3,4,2,3,3,4,남자,19~29세
403,서울,1,5,2,7,7,5,3,4,3,3,6,5,남자,60~69세
404,서울,2,5,1,6,5,5,3,3,3,4,5,5,여자,60~69세
405,서울,1,6,1,6,6,8,3,4,3,4,3,5,여자,30대
406,서울,1,6,2,6,6,8,3,4,4,4,4,5,남자,40대
407,서울,1,5,2,5,5,4,2,4,3,3,3,5,여자,40대
408,서울,1,7,2,6,5,5,3,4,2,3,5,5,남자,50대
409,서울,1,6,2,6,3,5,3,3,3,4,3,5,여자,50대
410,서울,1,5,3,5,4,8,2,3,3,2,3,5,남자,19~29세
411,서울,2,6,2,5,5,5,3,3,3,3,6,4,남자,60~69세
412,서울,1,5,3,3,4,5,2,2,3,3,2,3,남자,19~29세
413,서울,4,4,2,3,4,6,2,3,3,3,1,5,남자,30대
414,서울,4,4,2,8,4,2,3,3,2,3,2,5,남자,19~29세
415,서울,1,4,3,8,5,3,2,3,3,3,2,4,남자,19~29세
416,서울,4,4,2,5,6,8,3,2,3,3,3,4,남자,30대
417,서울,1,5,3,4,4,4,2,3,3,3,4,4,여자,19~29세
418,서울,1,7,2,7,7,7,3,3,4,4,6,3,남자,60~69세
419,서울,2,7,2,7,7,8,3,3,3,4,7,3,여자,60~69세
420,서울,1,7,1,8,7,7,3,3,3,4,7,4,남자,30대
421,서울,1,7,1,7,7,8,3,3,3,3,7,4,여자,30대
422,서울,1,7,1,8,6,7,2,3,3,4,6,4,남자,30대
423,서울,1,7,2,8,7,8,3,3,4,4,6,4,여자,30대
424,서울,2,7,2,7,7,8,3,3,3,4,5,3,여자,60~69세
425,서울,3,7,2,8,7,8,3,3,4,3,7,4,여자,50대
426,서울,1,8,2,7,7,7,2,3,4,4,7,4,여자,19~29세
427,서울,2,7,2,8,7,7,3,3,3,4,3,4,여자,50대
428,서울,1,7,2,7,7,7,3,3,4,4,5,4,여자,40대
429,서울,1,7,2,7,7,7,3,3,4,4,4,4,남자,40대
430,서울,2,7,3,7,6,7,3,3,4,4,7,4,여자,40대
431,서울,3,7,2,7,6,8,2,3,3,4,7,4,남자,50대
432,서울,1,7,2,7,7,8,3,3,4,4,6,4,여자,50대
433,서울,1,8,1,8,7,9,2,3,3,3,7,4,여자,19~29세
434,서울,2,7,2,7,7,7,2,3,3,4,5,4,남자,50대
435,서울,1,7,2,7,7,7,3,3,3,3,5,4,여자,50대
436,서울,1,6,3,3,5,7,3,3,3,3,2,3,남자,19~29세
437,서울,1,4,3,2,4,5,2,2,3,3,1,4,남자,19~29세
438,서울,1,8,1,8,8,8,4,4,4,4,7,3,남자,40대
439,서울,1,4,1,4,4,3,3,3,3,3,3,3,여자,40대
440,서울,1,7,2,7,3,5,2,3,4,3,5,4,남자,40대
441,서울,2,3,1,7,5,4,2,2,2,3,5,3,여자,19~29세
442,서울,1,9,1,8,2,8,3,3,3,3,2,3,여자,19~29세
443,서울,3,5,3,5,3,8,3,3,2,4,2,2,남자,50대
444,서울,4,3,3,7,3,2,3,3,2,3,1,3,여자,30대
445,서울,3,0,3,0,0,10,3,3,4,4,0,2,여자,50대
446,서울,1,8,3,9,9,10,4,4,4,4,0,3,남자,19~29세
447,서울,3,3,3,5,2,5,2,3,2,4,3,3,남자,30대
448,서울,1,5,2,5,5,7,4,4,3,4,5,3,남자,60~69세
449,서울,1,5,3,7,5,5,3,3,3,3,5,3,여자,40대
450,서울,2,5,2,5,5,5,3,3,3,3,3,3,여자,19~29세
451,서울,3,4,2,5,5,5,2,3,3,4,5,3,여자,60~69세
452,서울,1,3,1,5,5,5,4,4,4,4,6,1,남자,50대
453,서울,1,7,1,7,7,7,3,3,4,4,7,3,남자,30대
454,서울,1,7,1,7,8,7,3,2,3,4,8,4,여자,30대
455,서울,1,5,1,8,1,7,3,3,4,3,6,3,여자,30대
456,서울,1,7,1,5,8,7,3,4,4,3,7,4,여자,30대
457,서울,2,7,1,8,8,7,4,3,4,4,5,4,남자,30대
458,서울,1,9,1,8,5,7,4,3,3,4,5,2,여자,30대
459,서울,1,8,1,7,7,8,4,3,4,4,5,2,남자,40대
460,서울,2,4,3,6,4,6,2,3,2,3,4,2,여자,40대
461,서울,1,7,1,8,5,7,3,3,2,4,7,4,여자,60~69세
462,서울,1,7,1,8,4,8,3,3,2,4,6,4,남자,60~69세
463,서울,1,9,1,7,8,8,3,3,3,4,7,5,여자,40대
464,서울,2,8,2,6,7,6,2,3,3,4,8,5,남자,40대
465,서울,2,6,2,8,6,9,3,3,2,4,6,3,여자,60~69세
466,서울,2,8,2,7,5,10,3,2,4,4,4,3,여자,30대
467,서울,1,7,1,6,7,7,3,3,3,4,4,4,남자,19~29세
468,서울,1,7,1,6,7,7,3,3,4,4,8,4,여자,19~29세
469,서울,1,5,2,6,7,7,2,3,3,3,5,3,여자,50대
470,서울,1,5,2,6,7,6,3,3,2,3,5,4,여자,19~29세
471,서울,2,5,3,5,6,7,3,3,3,3,5,4,여자,60~69세
472,서울,2,6,3,4,5,5,3,3,2,3,5,4,여자,19~29세
473,서울,1,6,2,5,6,6,3,3,3,3,6,4,여자,40대
474,서울,1,6,1,6,7,8,4,3,3,4,7,3,남자,50대
475,서울,1,5,2,6,6,6,3,3,3,3,5,4,남자,19~29세
476,서울,1,6,2,6,7,7,4,3,3,3,5,3,남자,50대
477,서울,2,6,2,5,6,7,3,3,3,4,5,4,여자,50대
478,서울,1,6,2,6,6,7,3,3,3,3,5,4,여자,19~29세
479,서울,2,5,2,5,7,6,3,3,3,4,4,4,남자,19~29세
480,서울,1,6,2,6,6,7,3,3,3,3,5,4,남자,40대
481,서울,2,6,2,5,6,6,3,3,3,3,5,4,여자,40대
482,서울,2,5,2,5,7,7,3,3,3,3,5,3,여자,50대
483,서울,1,6,2,5,5,7,3,3,3,3,5,3,여자,50대
484,서울,2,6,3,7,6,8,3,3,3,3,5,4,여자,19~29세
485,서울,2,6,2,5,7,7,4,4,3,4,5,3,남자,50대
486,서울,2,6,2,6,6,7,3,3,3,3,5,4,여자,40대
487,서울,1,6,2,5,6,6,3,3,3,3,5,4,여자,19~29세
488,서울,2,6,2,5,6,6,4,3,3,4,6,4,여자,40대
489,서울,2,6,2,6,6,7,3,3,3,3,6,4,여자,19~29세
490,서울,2,4,3,4,5,6,3,3,3,3,5,4,여자,19~29세
491,서울,1,6,2,6,6,7,4,3,3,3,5,4,남자,40대
492,서울,2,6,2,6,7,6,4,3,3,3,5,4,여자,40대
493,서울,1,5,3,4,6,6,3,4,3,4,5,3,여자,60~69세
494,서울,2,5,3,5,5,6,2,2,3,3,5,4,남자,19~29세
495,서울,2,6,2,6,6,5,3,3,2,3,5,4,여자,19~29세
496,서울,2,6,2,6,6,7,4,3,3,3,6,3,남자,50대
497,서울,1,7,2,5,5,6,3,3,3,4,5,4,여자,50대
498,서울,1,6,2,6,6,6,3,3,3,4,5,4,여자,19~29세
499,서울,2,6,2,5,7,6,3,3,3,3,5,4,남자,19~29세
500,서울,1,6,2,6,7,7,3,3,3,3,5,3,여자,60~69세
501,서울,2,5,2,5,6,6,3,3,3,3,5,4,남자,60~69세
502,서울,1,4,3,5,6,7,3,3,2,3,5,2,남자,60~69세
503,서울,2,7,2,6,6,7,3,3,3,3,6,4,남자,50대
504,서울,2,6,2,6,6,7,3,3,3,3,6,4,여자,19~29세
505,서울,2,4,3,4,6,5,3,3,3,3,4,4,여자,19~29세
506,서울,1,5,3,5,6,6,3,3,3,3,4,3,여자,60~69세
507,서울,1,6,1,6,6,7,4,3,3,3,6,3,남자,40대
508,서울,2,6,2,6,6,6,3,3,3,3,6,4,여자,40대
509,서울,2,7,2,5,7,6,3,3,3,3,5,4,여자,19~29세
510,서울,2,5,2,5,5,6,4,3,3,3,6,3,여자,50대
511,서울,2,6,2,6,6,6,3,3,3,3,6,4,여자,19~29세
512,서울,2,7,2,7,6,7,3,3,3,3,5,4,남자,19~29세
513,서울,1,6,2,6,7,7,3,3,3,3,5,4,남자,30대
514,서울,1,6,2,5,7,6,3,3,3,3,5,4,여자,30대
515,서울,2,6,2,6,6,7,3,3,3,3,6,4,남자,40대
516,서울,2,6,2,5,6,6,3,3,3,3,5,4,여자,40대
517,서울,1,6,2,6,5,6,3,3,3,3,5,4,여자,19~29세
518,서울,2,6,2,6,6,7,3,3,3,3,6,3,남자,40대
519,서울,1,6,2,5,5,6,3,3,3,3,6,4,여자,40대
520,서울,2,7,3,6,6,6,3,3,3,3,5,4,여자,19~29세
521,서울,2,5,2,5,5,6,2,3,3,3,5,4,남자,30대
522,서울,2,6,2,6,5,4,2,3,3,3,5,4,여자,19~29세
523,서울,2,7,3,7,7,6,3,3,2,3,8,4,남자,30대
524,서울,1,7,2,8,8,7,3,3,3,4,7,4,여자,19~29세
525,서울,1,8,2,7,8,7,3,3,3,3,7,3,남자,50대
526,서울,1,7,2,7,8,7,3,3,2,3,7,3,여자,50대
527,서울,1,7,2,8,8,7,4,3,2,3,7,4,남자,19~29세
528,서울,2,7,2,6,7,6,3,3,3,3,7,3,여자,60~69세
529,서울,1,6,2,6,6,6,3,3,3,4,6,3,여자,50대
530,서울,2,6,2,6,6,6,3,3,3,2,5,5,여자,19~29세
531,서울,1,7,2,6,8,6,3,3,3,3,6,3,남자,60~69세
532,서울,2,7,2,7,8,7,3,3,2,3,7,3,여자,60~69세
533,서울,1,6,1,6,7,6,3,3,3,3,7,4,남자,50대
534,서울,1,6,1,6,6,5,3,3,2,2,5,4,여자,50대
535,서울,2,6,2,6,6,6,3,3,3,3,7,3,남자,60~69세
536,서울,2,7,2,6,8,7,3,3,3,2,6,4,여자,60~69세
537,서울,2,6,2,7,8,8,3,3,3,3,8,4,남자,30대
538,서울,2,6,2,6,8,6,3,3,3,2,6,5,여자,30대
539,서울,1,6,1,6,7,5,3,2,3,3,7,3,남자,50대
540,서울,1,6,1,6,6,5,3,3,2,4,7,3,여자,50대
541,서울,2,7,2,6,8,7,3,3,2,3,7,5,남자,30대
542,서울,2,6,3,5,8,5,3,3,2,3,7,5,여자,30대
543,서울,2,5,2,6,6,5,3,2,3,3,6,4,남자,30대
544,서울,2,5,2,6,6,6,3,3,3,3,6,4,여자,19~29세
545,서울,2,4,2,4,7,5,3,3,3,3,6,4,남자,30대
546,서울,2,6,2,6,6,7,3,3,3,4,7,5,여자,30대
547,서울,2,6,1,5,6,6,3,3,3,2,6,4,남자,30대
548,서울,1,8,2,8,8,7,3,3,3,3,7,4,여자,30대
549,서울,2,6,2,5,6,5,3,3,3,2,7,3,남자,60~69세
550,서울,3,6,3,6,7,7,3,3,3,3,6,4,여자,30대
551,서울,1,7,2,7,7,6,3,3,4,3,7,3,남자,50대
552,서울,3,7,2,7,7,7,3,3,3,2,7,3,여자,50대
553,서울,2,7,3,7,8,7,3,3,2,2,7,4,남자,60~69세
554,서울,1,6,1,6,7,7,3,3,3,2,7,4,여자,50대
555,서울,2,5,1,5,6,6,3,3,3,2,7,5,남자,30대
556,서울,3,8,3,6,0,9,4,4,3,4,5,3,여자,60~69세
557,서울,1,6,1,5,7,6,3,3,3,2,7,3,남자,40대
558,서울,1,7,1,6,6,5,3,3,3,3,6,5,여자,40대
559,서울,2,7,2,7,7,7,3,3,3,3,7,4,남자,60~69세
560,서울,1,5,2,6,7,5,3,3,3,4,4,4,여자,50대
561,서울,2,6,2,6,7,7,3,3,3,3,6,5,여자,19~29세
562,서울,2,5,3,5,7,5,3,3,3,4,6,3,남자,60~69세
563,서울,2,6,3,6,6,5,3,3,3,3,6,3,여자,60~69세
564,서울,2,7,1,6,5,5,3,3,3,2,7,3,남자,60~69세
565,서울,2,6,1,6,5,5,3,3,3,3,6,3,여자,60~69세
566,서울,2,6,2,7,6,5,3,3,3,3,6,5,여자,30대
567,서울,2,6,2,6,6,6,2,2,3,3,5,3,남자,19~29세
568,서울,2,6,1,6,6,6,3,3,3,3,7,3,여자,40대
569,서울,2,7,3,6,7,7,3,3,3,3,7,3,남자,60~69세
570,서울,3,6,2,6,7,6,3,3,3,2,6,3,여자,60~69세
571,서울,3,7,2,6,6,5,3,3,3,2,7,4,남자,30대
572,서울,2,7,1,6,8,8,3,3,3,3,7,4,여자,30대
573,서울,2,6,2,6,6,6,3,3,3,3,7,4,남자,30대
574,서울,2,6,2,5,5,5,3,3,3,3,7,4,여자,30대
575,서울,2,7,2,7,7,7,3,3,3,3,6,3,여자,60~69세
576,서울,1,6,2,6,6,6,3,2,3,2,7,3,남자,30대
577,서울,3,7,2,6,7,6,3,3,3,2,7,3,남자,30대
578,서울,1,5,1,6,6,5,3,2,3,4,5,3,남자,60~69세
579,서울,1,6,1,5,6,5,3,3,3,3,7,3,여자,50대
580,서울,1,6,2,6,7,6,3,3,4,4,8,5,여자,19~29세
581,서울,2,6,3,7,7,6,3,3,3,2,7,5,남자,19~29세
582,서울,3,6,2,5,6,5,3,3,2,3,6,3,남자,60~69세
583,서울,2,6,3,5,6,6,3,3,3,3,6,5,남자,30대
584,서울,3,6,2,6,5,5,3,3,3,3,7,3,여자,60~69세
585,서울,2,6,2,6,7,6,3,3,3,2,7,3,여자,60~69세
586,서울,2,6,2,6,7,7,3,3,3,3,7,3,여자,30대
587,서울,2,6,2,6,6,6,2,2,3,3,6,4,남자,19~29세
588,서울,1,7,2,7,2,8,2,3,4,4,5,4,남자,40대
589,서울,2,5,3,6,3,7,2,2,4,3,5,3,여자,30대
590,서울,1,8,2,8,2,8,2,2,4,4,6,4,여자,30대
591,서울,1,6,2,4,5,4,3,2,2,4,6,4,남자,50대
592,서울,3,5,2,5,3,2,3,2,2,4,4,5,여자,40대
593,서울,1,7,1,8,2,8,2,2,4,4,6,5,남자,19~29세
594,서울,3,5,3,4,3,5,2,3,4,4,6,4,여자,19~29세
595,서울,3,6,3,6,3,4,2,3,4,3,5,3,여자,60~69세
596,서울,1,6,2,5,3,3,1,3,2,4,3,4,남자,40대
597,서울,1,5,2,7,4,6,3,2,4,2,5,4,여자,40대
598,서울,1,4,1,7,4,7,2,2,2,4,3,4,남자,40대
599,서울,1,6,2,5,5,3,2,2,4,4,2,3,여자,40대
600,서울,3,3,2,6,3,3,2,2,2,4,5,3,남자,50대
601,서울,2,2,1,4,5,6,2,2,2,4,5,5,남자,30대
602,서울,2,6,1,7,4,8,2,2,4,4,3,4,남자,50대
603,서울,3,5,2,6,5,6,2,2,4,4,3,3,여자,50대
604,서울,1,8,1,9,2,9,3,3,4,4,5,4,남자,19~29세
605,서울,3,6,2,5,4,5,2,1,4,4,4,5,남자,30대
606,서울,2,6,2,6,6,5,2,2,3,3,6,4,남자,19~29세
607,서울,1,7,1,9,3,9,3,3,4,4,6,5,여자,19~29세
608,서울,1,6,2,7,4,5,3,2,3,4,6,4,남자,40대
609,서울,3,4,3,6,4,5,2,2,3,3,4,3,여자,40대
610,서울,1,5,2,7,4,7,3,2,3,4,7,4,남자,40대
611,서울,1,8,1,8,5,7,3,2,4,4,5,4,여자,40대
612,서울,1,7,1,7,4,7,2,3,4,4,5,4,남자,30대
613,서울,2,6,2,7,3,6,1,2,4,4,3,4,여자,19~29세
614,서울,1,6,2,5,3,6,3,3,4,4,5,3,남자,50대
615,서울,3,6,3,5,2,6,2,2,4,3,5,3,여자,50대
616,서울,1,7,1,7,4,6,2,2,4,4,6,3,남자,50대
617,서울,1,6,1,7,6,5,2,1,3,4,6,4,여자,50대
618,서울,2,5,2,6,5,6,3,2,4,4,4,1,여자,50대
619,서울,1,5,1,3,6,6,3,3,3,4,5,5,남자,19~29세
620,서울,2,6,2,6,2,6,2,2,4,4,5,4,남자,60~69세
621,서울,2,4,2,6,3,5,3,2,4,4,6,3,여자,50대
622,서울,2,6,3,5,6,6,2,2,4,4,3,3,여자,60~69세
623,서울,1,6,1,5,4,6,2,2,4,4,7,4,남자,50대
624,서울,2,6,2,6,2,7,1,2,3,3,5,5,여자,19~29세
625,서울,2,7,1,5,3,7,2,2,4,4,3,4,남자,19~29세
626,서울,2,6,3,5,1,5,2,2,3,4,5,3,여자,19~29세
627,서울,2,6,2,6,5,6,2,2,3,3,5,3,남자,19~29세
628,서울,1,3,2,5,4,7,4,2,2,3,4,3,남자,60~69세
629,서울,2,2,3,4,3,4,2,2,2,2,4,3,여자,60~69세
630,서울,2,1,4,1,5,4,2,3,2,3,1,3,여자,30대
631,서울,1,3,2,8,3,5,2,2,2,3,0,3,남자,30대
632,서울,1,5,2,1,3,4,4,2,2,2,0,3,여자,30대
633,서울,1,2,2,5,4,4,2,2,2,2,4,3,남자,30대
634,서울,3,8,2,5,2,7,4,2,2,2,4,3,여자,40대
635,서울,3,6,2,2,2,6,2,2,2,2,6,5,남자,40대
636,서울,1,8,2,7,2,8,2,2,2,2,6,4,여자,40대
637,서울,4,8,3,2,4,3,2,2,2,2,4,5,남자,19~29세
638,서울,3,4,2,2,1,8,2,2,2,4,5,3,여자,50대
639,서울,3,3,2,1,3,8,2,2,2,2,3,4,여자,19~29세
640,서울,3,8,2,4,4,6,2,2,2,2,6,2,여자,60~69세
641,서울,1,2,2,3,2,3,3,2,4,2,4,3,남자,19~29세
642,서울,1,2,2,1,2,5,2,2,2,4,4,3,여자,60~69세
643,서울,3,4,4,3,2,5,2,2,4,4,5,3,남자,60~69세
644,서울,4,5,2,3,2,7,2,3,2,2,3,3,여자,30대
645,서울,2,6,3,2,3,4,2,2,2,2,2,4,남자,30대
646,서울,2,4,3,5,1,2,2,2,2,2,6,3,여자,40대
647,서울,4,2,2,3,3,8,2,2,2,2,5,3,남자,19~29세
648,서울,2,5,2,6,6,5,2,2,3,4,5,4,남자,19~29세
649,서울,1,6,1,6,2,5,3,3,4,4,5,3,남자,50대
650,서울,1,5,1,5,5,5,2,2,2,2,7,4,여자,50대
651,서울,3,5,3,5,5,5,3,2,3,3,7,4,남자,19~29세
652,서울,1,5,1,5,5,6,2,2,4,4,5,3,여자,60~69세
653,서울,2,3,2,3,3,5,3,2,3,4,6,3,남자,60~69세
654,서울,2,5,2,5,5,5,2,2,4,3,5,3,여자,40대
655,서울,1,5,1,6,3,5,3,3,4,3,6,5,여자,19~29세
656,서울,1,2,1,5,5,5,3,2,3,4,6,4,여자,40대
657,서울,1,3,1,5,6,5,3,2,3,3,5,4,남자,19~29세
658,서울,1,7,1,7,7,5,2,2,4,3,6,3,여자,50대
659,서울,3,4,3,4,6,6,3,2,3,3,6,3,여자,19~29세
660,서울,1,3,1,5,6,5,2,2,3,3,7,3,여자,40대
661,서울,1,5,2,5,5,5,3,2,4,4,5,5,남자,19~29세
662,서울,1,4,1,5,6,5,2,2,3,3,5,3,여자,40대
663,서울,1,5,1,5,5,5,3,2,3,2,6,3,여자,60~69세
664,서울,2,5,2,5,7,6,3,3,3,2,6,4,여자,40대
665,서울,2,4,2,4,5,5,3,2,3,3,6,4,여자,50대
666,서울,2,6,1,5,5,5,2,2,3,3,4,4,여자,19~29세
667,서울,2,5,2,6,5,4,3,2,2,3,5,4,남자,30대
668,서울,1,5,1,5,4,5,3,2,4,3,6,4,여자,50대
669,서울,1,5,1,5,6,6,3,3,4,3,5,4,여자,19~29세
670,서울,1,5,1,5,5,5,3,2,2,3,6,4,남자,19~29세
671,서울,1,5,1,5,6,5,3,2,4,3,7,4,여자,40대
672,서울,1,6,1,5,5,5,3,2,3,3,5,4,남자,40대
673,서울,1,5,1,6,7,5,3,2,3,3,7,4,여자,40대
674,서울,1,5,1,5,6,5,3,3,3,3,7,4,여자,40대
675,서울,1,5,2,5,6,6,3,3,3,3,5,4,여자,50대
676,서울,1,4,1,5,6,5,3,2,3,3,7,4,여자,19~29세
677,서울,2,5,2,5,7,6,3,3,3,3,7,4,여자,19~29세
678,서울,1,6,1,6,4,6,3,2,3,3,7,4,남자,30대
679,서울,2,5,3,5,5,5,3,2,3,3,7,4,여자,40대
680,서울,1,3,1,5,6,5,3,3,3,3,6,3,여자,60~69세
681,서울,1,3,1,5,7,6,3,2,3,3,7,3,남자,30대
682,서울,1,4,1,5,5,5,3,3,3,3,8,4,여자,60~69세
683,서울,1,2,1,6,6,6,3,2,3,3,3,4,남자,30대
684,서울,1,3,1,5,5,5,3,2,3,3,7,4,여자,30대
685,서울,1,5,1,5,6,5,3,3,4,3,6,3,여자,50대
686,서울,3,5,3,5,5,5,3,2,3,3,7,3,남자,50대
687,서울,1,5,1,6,6,6,3,2,3,3,7,4,여자,19~29세
688,서울,2,5,2,6,5,6,2,2,3,3,5,3,남자,19~29세
689,서울,1,7,1,7,8,8,2,3,3,4,4,5,남자,30대
690,서울,1,6,1,5,7,6,1,3,4,3,4,5,남자,30대
691,서울,1,9,1,8,5,8,2,3,3,4,7,5,여자,30대
692,서울,1,7,1,7,6,7,2,3,3,4,6,5,남자,40대
693,서울,1,8,1,7,5,9,2,3,3,3,7,4,여자,50대
694,서울,1,6,1,6,5,7,2,3,3,4,6,4,남자,50대
695,서울,1,8,1,7,6,8,2,4,3,3,5,4,남자,19~29세
696,서울,1,8,1,8,6,9,3,4,4,3,6,5,남자,19~29세
697,서울,1,7,1,7,4,7,2,3,4,4,7,4,여자,19~29세
698,서울,1,8,1,8,5,8,3,4,4,4,5,4,남자,50대
699,서울,1,4,1,7,6,9,3,4,4,3,3,5,남자,19~29세
700,서울,1,5,1,8,4,8,3,4,4,3,3,5,여자,19~29세
701,서울,1,8,1,7,6,8,3,4,2,3,5,4,여자,30대
702,서울,1,8,1,6,4,8,3,3,4,4,5,2,여자,40대
703,서울,1,7,1,8,6,8,3,3,4,4,6,4,남자,40대
704,서울,1,8,1,8,5,9,2,4,4,4,5,5,여자,50대
705,서울,1,4,1,8,5,9,2,4,3,4,2,5,남자,19~29세
706,서울,1,6,2,6,4,6,3,4,4,3,3,3,여자,19~29세
707,서울,2,5,2,6,6,6,2,2,3,3,5,3,남자,19~29세
708,서울,1,6,2,5,6,4,3,3,4,3,6,5,남자,40대
709,서울,1,6,2,7,8,7,3,3,4,4,6,4,여자,40대
710,서울,1,7,2,8,7,6,3,3,3,4,5,4,남자,40대
711,서울,1,9,2,8,8,8,3,3,4,3,7,4,여자,60~69세
712,서울,1,7,2,8,7,6,3,3,4,4,6,5,여자,50대
713,서울,1,6,2,6,7,6,3,3,4,4,5,4,남자,50대
714,서울,1,7,2,8,6,5,3,3,4,4,5,5,여자,30대
715,서울,1,6,2,5,6,5,3,3,4,4,5,5,여자,19~29세
716,서울,1,8,2,7,5,9,2,4,3,3,5,5,여자,40대
717,서울,2,7,1,6,5,9,3,4,4,3,5,5,남자,40대
718,서울,1,8,1,8,2,8,4,4,2,3,6,3,여자,50대
719,서울,1,8,2,9,6,8,2,4,3,3,6,4,남자,50대
720,서울,2,6,1,6,3,8,4,4,3,4,5,4,여자,60~69세
721,서울,2,8,1,8,5,8,3,4,3,3,5,4,남자,60~69세
722,서울,1,8,2,8,8,7,1,4,2,3,5,4,남자,30대
723,서울,1,7,2,7,6,8,3,3,3,4,7,4,남자,60~69세
724,서울,1,2,1,4,6,9,3,4,4,4,3,3,여자,60~69세
725,서울,1,5,2,6,6,6,3,3,4,4,6,4,여자,40대
726,서울,1,6,2,6,5,6,3,3,4,4,6,4,남자,50대
727,서울,2,5,3,6,6,6,3,2,3,3,5,4,남자,19~29세
728,서울,4,4,2,5,6,6,2,2,3,3,2,3,여자,30대
729,서울,1,2,2,5,2,7,2,2,2,2,2,3,여자,40대
730,서울,3,7,4,4,4,5,3,2,3,2,2,3,남자,19~29세
731,서울,1,1,2,6,3,5,2,2,2,2,4,3,남자,40대
732,서울,1,6,3,5,5,5,3,2,3,3,6,3,여자,40대
733,서울,2,7,1,1,2,7,2,1,2,2,5,3,남자,40대
734,서울,4,5,2,6,4,3,3,2,3,2,6,2,여자,40대
735,서울,2,5,3,6,4,5,3,2,3,3,6,3,남자,30대
736,서울,3,7,2,5,2,8,2,2,2,2,3,3,여자,30대
737,서울,3,6,2,5,4,3,3,3,3,4,6,3,남자,60~69세
738,서울,3,1,2,9,3,5,2,2,1,2,5,3,여자,60~69세
739,서울,4,9,2,1,4,5,2,2,2,2,4,3,남자,50대
740,서울,3,6,2,5,4,6,2,3,2,3,4,3,여자,50대
741,서울,3,4,2,5,5,6,2,3,3,3,6,2,여자,60~69세
742,서울,2,3,3,9,3,5,2,2,2,2,6,3,남자,60~69세
743,서울,3,4,2,6,4,4,3,2,3,3,6,3,남자,40대
744,서울,4,9,2,1,2,1,2,2,2,2,5,4,여자,30대
745,서울,3,9,1,1,3,1,2,2,2,2,5,2,남자,60~69세
746,서울,3,6,2,4,4,5,2,2,3,3,4,2,여자,50대
747,서울,2,5,2,5,5,6,2,2,3,3,6,3,남자,19~29세
748,서울,2,3,3,5,3,5,2,1,2,1,2,4,여자,30대
749,서울,2,3,4,1,3,5,2,1,2,2,3,2,남자,30대
750,서울,2,3,1,6,3,1,2,2,2,2,6,5,남자,19~29세
751,서울,2,8,3,1,1,7,2,2,2,2,3,4,남자,30대
752,서울,3,5,4,2,3,2,1,2,4,3,3,4,남자,40대
753,서울,2,5,3,3,3,7,1,2,3,2,4,4,남자,30대
754,서울,2,7,3,5,1,5,3,2,4,4,2,3,여자,30대
755,서울,3,6,4,3,4,3,2,3,3,4,2,3,남자,40대
756,서울,2,7,4,5,3,7,3,1,3,3,4,5,남자,19~29세
757,서울,2,5,2,6,6,5,2,2,3,3,5,3,남자,19~29세
758,서울,2,7,1,6,5,7,3,3,4,4,7,4,남자,50대
759,서울,1,6,1,5,5,6,3,3,4,4,6,4,여자,50대
760,서울,1,6,2,5,4,6,2,3,4,3,6,5,남자,19~29세
761,서울,1,7,1,7,8,6,3,3,4,4,6,4,여자,40대
762,서울,1,7,2,6,4,6,3,3,4,4,6,4,남자,40대
763,서울,1,6,2,6,4,8,3,3,4,4,7,4,남자,60~69세
764,서울,1,7,2,6,4,6,3,3,3,4,5,4,여자,30대
765,서울,2,6,1,7,4,6,3,4,4,4,6,4,남자,30대
